com.samsung.shealth.step_daily_trend,6212007,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
7552aa12-e4bb-4841-b314-f1f497866ee9.binning_data.json,2021-10-07 22:49:27.814,2021-10-07 09:49:13.498,com.sec.android.app.shealth,-2,2858,1.347219,2140.33,145.44,VfS0qUERdZ,com.sec.android.app.shealth,7552aa12-e4bb-4841-b314-f1f497866ee9,1633564800000,
e396b0a2-ef80-4dc9-aff7-104ec5392f50.binning_data.json,2021-10-18 03:28:49.836,2021-10-17 04:10:35.907,com.sec.android.app.shealth,-2,4827,1.291556,3625.88,241.31,VfS0qUERdZ,com.sec.android.app.shealth,e396b0a2-ef80-4dc9-aff7-104ec5392f50,1634428800000,
2fd8c95a-8c23-4f8e-8219-4e2d07b03a31.binning_data.json,2022-01-19 05:00:03.387,2022-01-19 05:00:03.387,com.sec.android.app.shealth,0,1853,1.2565628,1383.9299,90.11,im26HRLwRA,com.sec.android.app.shealth,2fd8c95a-8c23-4f8e-8219-4e2d07b03a31,1642464000000,
84af9093-1fa7-48b6-abf1-73ad8c340c8d.binning_data.json,2021-07-09 04:00:02.547,2021-07-09 04:00:02.547,com.sec.android.app.shealth,0,3833,1.3941169,2921.47,189.62,im26HRLwRA,com.sec.android.app.shealth,84af9093-1fa7-48b6-abf1-73ad8c340c8d,1625702400000,
a483a4d6-98ad-43fc-b091-24b75fd8b3da.binning_data.json,2021-08-22 03:59:54.718,2021-08-21 05:35:01.456,com.sec.android.app.shealth,-2,3335,1.2716058,2474.36,167.02,VfS0qUERdZ,com.sec.android.app.shealth,a483a4d6-98ad-43fc-b091-24b75fd8b3da,1629504000000,
55a3f807-c0d9-4fb6-9086-9e5c3503d891.binning_data.json,2021-12-03 03:54:23.117,2021-12-02 11:21:37.904,com.sec.android.app.shealth,-2,2780,1.2843883,2051.81,140.88,VfS0qUERdZ,com.sec.android.app.shealth,55a3f807-c0d9-4fb6-9086-9e5c3503d891,1638403200000,
d600672a-b759-4e2d-bc1e-e9a40dd6feab.binning_data.json,2021-10-18 04:00:57.155,2021-10-17 04:10:36.463,com.sec.android.app.shealth,0,4827,1.291556,3625.88,241.31,im26HRLwRA,com.sec.android.app.shealth,d600672a-b759-4e2d-bc1e-e9a40dd6feab,1634428800000,
22065d1b-baec-4cd0-b7eb-9324e556728f.binning_data.json,2021-10-08 04:00:03.380,2021-10-08 04:00:03.380,com.sec.android.app.shealth,0,2858,1.347219,2140.33,145.44,im26HRLwRA,com.sec.android.app.shealth,22065d1b-baec-4cd0-b7eb-9324e556728f,1633564800000,
4e751ea1-51d9-4663-8cb8-7eb7255cd6c3.binning_data.json,2022-01-20 04:04:13.939,2022-01-19 11:27:58.031,com.sec.android.app.shealth,-2,5117,2.1400516,4911.02,393.89,VfS0qUERdZ,com.sec.android.app.shealth,4e751ea1-51d9-4663-8cb8-7eb7255cd6c3,1642550400000,
e8e46995-4bf1-4a08-8a0a-68be4e6f2b8e.binning_data.json,2021-12-03 05:00:01.711,2021-12-03 05:00:01.711,com.sec.android.app.shealth,0,2780,1.2843883,2051.81,140.88,im26HRLwRA,com.sec.android.app.shealth,e8e46995-4bf1-4a08-8a0a-68be4e6f2b8e,1638403200000,
9934c805-3475-4ded-b121-04319959f7b4.binning_data.json,2021-08-22 04:00:01.641,2021-08-22 04:00:01.641,com.sec.android.app.shealth,0,3335,1.2716058,2474.36,167.02,im26HRLwRA,com.sec.android.app.shealth,9934c805-3475-4ded-b121-04319959f7b4,1629504000000,
b5cbd815-f537-48a2-9fcd-3ff3d8824cb9.binning_data.json,2022-03-14 04:00:04.088,2022-03-07 11:21:40.471,com.sec.android.app.shealth,-2,2676,1.2813418,1956.4501,121.829994,VfS0qUERdZ,com.sec.android.app.shealth,b5cbd815-f537-48a2-9fcd-3ff3d8824cb9,1646611200000,
61ac04ac-7a25-4528-8b4d-98a0818acfb3.binning_data.json,2021-10-09 03:53:52.154,2021-10-08 10:48:27.550,com.sec.android.app.shealth,-2,9997,1.2962751,7479.14,504.65,VfS0qUERdZ,com.sec.android.app.shealth,61ac04ac-7a25-4528-8b4d-98a0818acfb3,1633651200000,
45f964ba-8a6e-415f-8acc-c04ad5d1b592.binning_data.json,2021-10-19 04:01:21.178,2021-10-18 10:11:18.627,com.sec.android.app.shealth,-2,2751,1.3319771,2043.47,142.54,VfS0qUERdZ,com.sec.android.app.shealth,45f964ba-8a6e-415f-8acc-c04ad5d1b592,1634515200000,
f60eeaa4-2cc7-4a88-a2a6-8190b381f9ad.binning_data.json,2022-03-08 05:00:01.777,2022-03-08 05:00:01.777,com.sec.android.app.shealth,0,2676,1.2813418,1956.4501,121.829994,im26HRLwRA,com.sec.android.app.shealth,f60eeaa4-2cc7-4a88-a2a6-8190b381f9ad,1646611200000,
9517daa3-3aed-4984-82e2-e6ae52fb4b17.binning_data.json,2021-08-23 03:53:35.311,2021-08-22 04:10:19.349,com.sec.android.app.shealth,-2,1920,1.2443148,1424.65,94.71,VfS0qUERdZ,com.sec.android.app.shealth,9517daa3-3aed-4984-82e2-e6ae52fb4b17,1629590400000,
36d5239e-23c7-4857-ab76-3dbb892d656c.binning_data.json,2021-12-04 04:35:22.359,2021-12-03 11:38:01.137,com.sec.android.app.shealth,-2,3296,1.2347778,2431.28,163.87,VfS0qUERdZ,com.sec.android.app.shealth,36d5239e-23c7-4857-ab76-3dbb892d656c,1638489600000,
c230ea26-9e3e-4d4f-8c36-f85db779a524.binning_data.json,2021-10-19 04:00:02.294,2021-10-19 04:00:02.294,com.sec.android.app.shealth,0,2751,1.3319771,2043.47,142.54,im26HRLwRA,com.sec.android.app.shealth,c230ea26-9e3e-4d4f-8c36-f85db779a524,1634515200000,
113e35ca-7ae9-4a37-a465-ac24da7dcc69.binning_data.json,2022-03-15 04:00:05.279,2022-03-08 10:41:51.473,com.sec.android.app.shealth,-2,2779,1.261904,2065.67,124.85,VfS0qUERdZ,com.sec.android.app.shealth,113e35ca-7ae9-4a37-a465-ac24da7dcc69,1646697600000,
46124b2f-06b7-46b4-b685-8a4d5f4138ed.binning_data.json,2022-01-20 05:00:03.505,2022-01-20 05:00:03.505,com.sec.android.app.shealth,0,5117,2.1400516,4911.02,393.89,im26HRLwRA,com.sec.android.app.shealth,46124b2f-06b7-46b4-b685-8a4d5f4138ed,1642550400000,
2550356b-1f5c-4959-9280-bdab9768b07f.binning_data.json,2021-12-04 05:00:11.646,2021-12-04 05:00:11.646,com.sec.android.app.shealth,0,3296,1.2347778,2431.28,163.87,im26HRLwRA,com.sec.android.app.shealth,2550356b-1f5c-4959-9280-bdab9768b07f,1638489600000,
3e579db0-3d78-4b8d-a187-67be2d0083d2.binning_data.json,2021-10-09 04:00:01.785,2021-10-09 04:00:01.785,com.sec.android.app.shealth,0,9997,1.2962751,7479.14,504.65,im26HRLwRA,com.sec.android.app.shealth,3e579db0-3d78-4b8d-a187-67be2d0083d2,1633651200000,
5dc16e93-98d6-4080-b162-17b62e59e85b.binning_data.json,2021-10-20 03:13:29.490,2021-10-19 09:42:13.526,com.sec.android.app.shealth,-2,3552,1.2496094,2630.7603,181.32999,VfS0qUERdZ,com.sec.android.app.shealth,5dc16e93-98d6-4080-b162-17b62e59e85b,1634601600000,
6f0afbc8-8b1c-453b-be16-17cd0184988b.binning_data.json,2021-08-23 04:00:02.467,2021-08-23 04:00:02.467,com.sec.android.app.shealth,0,1920,1.2443148,1424.65,94.71,im26HRLwRA,com.sec.android.app.shealth,6f0afbc8-8b1c-453b-be16-17cd0184988b,1629590400000,
bbfed31b-8eab-4ee9-b619-bf03dca0fbb6.binning_data.json,2021-12-05 03:04:52.353,2021-12-04 11:22:35.026,com.sec.android.app.shealth,-2,7996,1.2416257,5948.1797,396.16998,VfS0qUERdZ,com.sec.android.app.shealth,bbfed31b-8eab-4ee9-b619-bf03dca0fbb6,1638576000000,
571ae025-e480-42ae-b92f-e52d84970223.binning_data.json,2022-03-09 05:00:02.671,2022-03-09 05:00:02.671,com.sec.android.app.shealth,0,2779,1.261904,2065.67,124.85,im26HRLwRA,com.sec.android.app.shealth,571ae025-e480-42ae-b92f-e52d84970223,1646697600000,
60c22fe1-e992-413f-8952-5b22de274bc0.binning_data.json,2022-01-21 03:42:10.788,2022-01-20 10:09:33.386,com.sec.android.app.shealth,-2,3802,1.7250654,3292.52,235.23,VfS0qUERdZ,com.sec.android.app.shealth,60c22fe1-e992-413f-8952-5b22de274bc0,1642636800000,
f7fd6c8a-06da-4132-8e90-89a34d07daf4.binning_data.json,2021-10-10 03:44:10.076,2021-10-09 04:31:39.633,com.sec.android.app.shealth,-2,8766,1.296322,6577.54,440.28,VfS0qUERdZ,com.sec.android.app.shealth,f7fd6c8a-06da-4132-8e90-89a34d07daf4,1633737600000,
4b1907fb-486c-4902-a5ed-1d96580e0fdf.binning_data.json,2021-10-20 04:00:02.135,2021-10-20 04:00:02.135,com.sec.android.app.shealth,0,3552,1.2496094,2630.7603,181.32999,im26HRLwRA,com.sec.android.app.shealth,4b1907fb-486c-4902-a5ed-1d96580e0fdf,1634601600000,
7373efca-99ca-4143-bb1c-9b5528cca2ea.binning_data.json,2021-12-05 05:00:03.147,2021-12-05 05:00:03.147,com.sec.android.app.shealth,0,7996,1.2416257,5948.1797,396.16998,im26HRLwRA,com.sec.android.app.shealth,7373efca-99ca-4143-bb1c-9b5528cca2ea,1638576000000,
fe255187-db15-48bc-af7e-3ad46dfea0c7.binning_data.json,2022-03-16 04:00:04.283,2022-03-09 11:01:54.616,com.sec.android.app.shealth,-2,2595,1.2825834,1922.84,114.67,VfS0qUERdZ,com.sec.android.app.shealth,fe255187-db15-48bc-af7e-3ad46dfea0c7,1646784000000,
0885fa68-4905-41a9-9a58-9d57d2e85aa2.binning_data.json,2022-01-21 05:00:03.611,2022-01-21 05:00:03.611,com.sec.android.app.shealth,0,3802,1.7250654,3292.52,235.23,im26HRLwRA,com.sec.android.app.shealth,0885fa68-4905-41a9-9a58-9d57d2e85aa2,1642636800000,
5149a183-13c2-444b-8bf9-8e69f9fbb0c7.binning_data.json,2021-10-10 04:00:02.178,2021-10-10 04:00:02.178,com.sec.android.app.shealth,0,8766,1.296322,6577.54,440.28,im26HRLwRA,com.sec.android.app.shealth,5149a183-13c2-444b-8bf9-8e69f9fbb0c7,1633737600000,
1ed719bf-324e-4dfa-8d74-079afb57e269.binning_data.json,2021-12-06 04:07:27.143,2021-12-05 05:46:45.032,com.sec.android.app.shealth,-2,2386,1.3047768,1782.5,117.17999,VfS0qUERdZ,com.sec.android.app.shealth,1ed719bf-324e-4dfa-8d74-079afb57e269,1638662400000,
4790ac77-eb1c-4251-a726-2c45f955c7fd.binning_data.json,2021-08-24 04:00:03.263,2021-08-23 10:06:29.303,com.sec.android.app.shealth,-2,6226,1.390292,4720.28,317.26,VfS0qUERdZ,com.sec.android.app.shealth,4790ac77-eb1c-4251-a726-2c45f955c7fd,1629676800000,
b0deb72b-8c1e-4288-b4ab-7f2c0ed1d64f.binning_data.json,2021-10-11 03:37:51.762,2021-10-10 04:01:04.317,com.sec.android.app.shealth,-2,9762,1.2993517,7318.0796,487.89005,VfS0qUERdZ,com.sec.android.app.shealth,b0deb72b-8c1e-4288-b4ab-7f2c0ed1d64f,1633824000000,
7bef146b-3bc6-4d49-bd4f-86bef42b0701.binning_data.json,2022-01-22 02:37:05.498,2022-01-21 12:45:00.373,com.sec.android.app.shealth,-2,2307,1.1751019,1696.11,112.03,VfS0qUERdZ,com.sec.android.app.shealth,7bef146b-3bc6-4d49-bd4f-86bef42b0701,1642723200000,
495f9793-e094-41b8-a904-d01fec8be4d1.binning_data.json,2021-10-21 02:04:53.292,2021-10-20 10:14:16.880,com.sec.android.app.shealth,-2,802,1.195932,593.38,40.04,VfS0qUERdZ,com.sec.android.app.shealth,495f9793-e094-41b8-a904-d01fec8be4d1,1634688000000,
98b298d1-cfb8-4924-864d-ccda2c6d66bb.binning_data.json,2021-08-24 04:00:01.759,2021-08-24 04:00:01.759,com.sec.android.app.shealth,0,6226,1.390292,4720.28,317.26,im26HRLwRA,com.sec.android.app.shealth,98b298d1-cfb8-4924-864d-ccda2c6d66bb,1629676800000,
b4eb9c15-9161-4b68-bfda-0687281198f8.binning_data.json,2021-10-11 04:00:33.790,2021-10-11 04:00:33.790,com.sec.android.app.shealth,0,9762,1.2993517,7318.0796,487.89005,im26HRLwRA,com.sec.android.app.shealth,b4eb9c15-9161-4b68-bfda-0687281198f8,1633824000000,
a218b581-c52f-423f-9834-f035e79f726b.binning_data.json,2022-01-22 05:00:02.471,2022-01-22 05:00:02.471,com.sec.android.app.shealth,0,2307,1.1751019,1696.11,112.03,im26HRLwRA,com.sec.android.app.shealth,a218b581-c52f-423f-9834-f035e79f726b,1642723200000,
428aca9b-a947-41da-b22b-3573ec0dbc9c.binning_data.json,2022-03-10 05:00:02.554,2022-03-10 05:00:02.554,com.sec.android.app.shealth,0,2595,1.2825834,1922.84,114.67,im26HRLwRA,com.sec.android.app.shealth,428aca9b-a947-41da-b22b-3573ec0dbc9c,1646784000000,
e0d8cbf1-8b85-44b1-84f6-e331c6b0a744.binning_data.json,2021-10-12 02:52:06.206,2021-10-11 04:11:50.764,com.sec.android.app.shealth,-2,2753,1.2608532,2075.8801,141.25,VfS0qUERdZ,com.sec.android.app.shealth,e0d8cbf1-8b85-44b1-84f6-e331c6b0a744,1633910400000,
b4fac320-7ad3-425d-a522-76a9b2a57000.binning_data.json,2021-10-21 04:00:02.368,2021-10-21 04:00:02.368,com.sec.android.app.shealth,0,802,1.195932,593.38,40.04,im26HRLwRA,com.sec.android.app.shealth,b4fac320-7ad3-425d-a522-76a9b2a57000,1634688000000,
4bf9fec3-f851-4bce-ad42-61447ea31104.binning_data.json,2021-12-06 05:00:33.782,2021-12-06 05:00:33.782,com.sec.android.app.shealth,0,2386,1.3047768,1782.5,117.17999,im26HRLwRA,com.sec.android.app.shealth,4bf9fec3-f851-4bce-ad42-61447ea31104,1638662400000,
33c9eb18-0246-443c-91c4-cfeabe5a58d1.binning_data.json,2022-01-23 04:21:50.159,2022-01-22 05:52:40.069,com.sec.android.app.shealth,-2,4896,2.4265645,4972.92,419.06,VfS0qUERdZ,com.sec.android.app.shealth,33c9eb18-0246-443c-91c4-cfeabe5a58d1,1642809600000,
133f641e-d361-4157-a400-5af6ec92195a.binning_data.json,2021-08-25 02:46:44.629,2021-08-24 10:42:08.268,com.sec.android.app.shealth,-2,6853,1.3513765,5170.16,347.74,VfS0qUERdZ,com.sec.android.app.shealth,133f641e-d361-4157-a400-5af6ec92195a,1629763200000,
1de84461-317e-40ce-817d-f8522a67f1f5.binning_data.json,2022-03-17 04:00:03.996,2022-03-10 11:28:22.697,com.sec.android.app.shealth,-2,1948,1.3007545,1446.8999,86.42999,VfS0qUERdZ,com.sec.android.app.shealth,1de84461-317e-40ce-817d-f8522a67f1f5,1646870400000,
5af6c1f8-7d4e-4a1f-9717-2f79d4e909da.binning_data.json,2021-08-25 04:00:02.343,2021-08-25 04:00:02.343,com.sec.android.app.shealth,0,6853,1.3513765,5170.16,347.74,im26HRLwRA,com.sec.android.app.shealth,5af6c1f8-7d4e-4a1f-9717-2f79d4e909da,1629763200000,
88af35d3-bef5-4d72-9b96-e8489de5fec6.binning_data.json,2021-12-07 04:43:06.569,2021-12-06 11:02:32.872,com.sec.android.app.shealth,-2,3562,1.3115529,2644.08,179.94,VfS0qUERdZ,com.sec.android.app.shealth,88af35d3-bef5-4d72-9b96-e8489de5fec6,1638748800000,
1bbb1655-ba95-449b-808f-bee73aaab06f.binning_data.json,2022-03-11 05:00:01.490,2022-03-11 05:00:01.490,com.sec.android.app.shealth,0,1948,1.3007545,1446.8999,86.42999,im26HRLwRA,com.sec.android.app.shealth,1bbb1655-ba95-449b-808f-bee73aaab06f,1646870400000,
433910ac-69b3-4034-a37e-5cb1e17dde37.binning_data.json,2021-08-26 03:51:53.511,2021-08-25 09:43:07.944,com.sec.android.app.shealth,-2,4361,1.3636831,3288.04,221.26001,VfS0qUERdZ,com.sec.android.app.shealth,433910ac-69b3-4034-a37e-5cb1e17dde37,1629849600000,
920bc2eb-7928-4e0c-a7c9-51460182e915.binning_data.json,2021-10-22 01:24:53.174,2021-10-21 10:21:23.159,com.sec.android.app.shealth,-2,926,1.195296,681.95,46.36,VfS0qUERdZ,com.sec.android.app.shealth,920bc2eb-7928-4e0c-a7c9-51460182e915,1634774400000,
a3134a06-900e-4f2c-a123-35db81e9c186.binning_data.json,2021-12-07 05:00:02.996,2021-12-07 05:00:02.996,com.sec.android.app.shealth,0,3562,1.3115529,2644.08,179.94,im26HRLwRA,com.sec.android.app.shealth,a3134a06-900e-4f2c-a123-35db81e9c186,1638748800000,
91b75a8e-da96-4df4-9a95-b61eb0a2fd65.binning_data.json,2021-10-12 04:00:34.031,2021-10-12 04:00:34.031,com.sec.android.app.shealth,0,2753,1.2608532,2075.8801,141.25,im26HRLwRA,com.sec.android.app.shealth,91b75a8e-da96-4df4-9a95-b61eb0a2fd65,1633910400000,
aa8c5f35-a496-4570-87c4-b2c4f0f01cdb.binning_data.json,2021-08-26 04:00:01.735,2021-08-26 04:00:01.735,com.sec.android.app.shealth,0,4361,1.3636831,3288.04,221.26001,im26HRLwRA,com.sec.android.app.shealth,aa8c5f35-a496-4570-87c4-b2c4f0f01cdb,1629849600000,
82ac3e7b-8b07-4846-8b47-1d52da6b9d64.binning_data.json,2022-03-18 04:00:05.427,2022-03-11 11:47:39.945,com.sec.android.app.shealth,-2,2484,1.28061,1847.92,113.0,VfS0qUERdZ,com.sec.android.app.shealth,82ac3e7b-8b07-4846-8b47-1d52da6b9d64,1646956800000,
a46e6cd6-6769-4160-84f7-cbb9630f2526.binning_data.json,2021-10-22 04:01:02.652,2021-10-22 04:01:02.652,com.sec.android.app.shealth,0,926,1.195296,681.95,46.36,im26HRLwRA,com.sec.android.app.shealth,a46e6cd6-6769-4160-84f7-cbb9630f2526,1634774400000,
9b55a3e0-318c-4837-9e55-0e285d77ab3c.binning_data.json,2022-01-23 05:00:04.975,2022-01-23 05:00:04.975,com.sec.android.app.shealth,0,4896,2.4265645,4972.92,419.06,im26HRLwRA,com.sec.android.app.shealth,9b55a3e0-318c-4837-9e55-0e285d77ab3c,1642809600000,
c565086c-6691-4483-b565-b9e32ec93256.binning_data.json,2022-03-12 05:00:03.414,2022-03-12 05:00:03.414,com.sec.android.app.shealth,0,2484,1.28061,1847.92,113.0,im26HRLwRA,com.sec.android.app.shealth,c565086c-6691-4483-b565-b9e32ec93256,1646956800000,
dba9dab3-a13a-41a9-b52a-53ca64b392cd.binning_data.json,2021-12-08 04:51:19.593,2021-12-07 05:02:49.014,com.sec.android.app.shealth,-2,10936,1.4083353,8350.7295,546.69,VfS0qUERdZ,com.sec.android.app.shealth,dba9dab3-a13a-41a9-b52a-53ca64b392cd,1638835200000,
3bd34113-cfa7-48d7-9210-55e1e61d32d4.binning_data.json,2022-01-24 02:55:43.299,2022-01-23 13:14:00.043,com.sec.android.app.shealth,-2,9780,1.6992888,8447.44,638.13,VfS0qUERdZ,com.sec.android.app.shealth,3bd34113-cfa7-48d7-9210-55e1e61d32d4,1642896000000,
88271eee-b96e-48fc-a144-4f694bddde6a.binning_data.json,2021-10-23 01:53:45.169,2021-10-22 04:16:03.635,com.sec.android.app.shealth,-2,1669,1.205967,1231.11,84.86,VfS0qUERdZ,com.sec.android.app.shealth,88271eee-b96e-48fc-a144-4f694bddde6a,1634860800000,
1f2da3c6-7f30-4967-bf54-8e79788c649a.binning_data.json,2022-04-25 04:00:03.048,2022-04-24 04:12:53.395,com.sec.android.app.shealth,-2,1898,1.226979,1419.96,84.24,VfS0qUERdZ,com.sec.android.app.shealth,1f2da3c6-7f30-4967-bf54-8e79788c649a,1650758400000,
5190600f-77ed-42ff-8975-2428ab1cfa7a.binning_data.json,2021-10-13 02:21:19.317,2021-10-12 09:48:31.427,com.sec.android.app.shealth,-2,2498,1.2851517,1854.7899,126.53999,VfS0qUERdZ,com.sec.android.app.shealth,5190600f-77ed-42ff-8975-2428ab1cfa7a,1633996800000,
d4cdc2ca-54c1-4a95-9eab-b6b97c551e4b.binning_data.json,2022-03-19 04:00:05.762,2022-03-12 05:08:05.003,com.sec.android.app.shealth,-2,4614,1.2748747,3423.83,201.40999,VfS0qUERdZ,com.sec.android.app.shealth,d4cdc2ca-54c1-4a95-9eab-b6b97c551e4b,1647043200000,
b50c810e-2f92-4be8-892f-805881251636.binning_data.json,2022-01-24 05:00:03.158,2022-01-24 05:00:03.158,com.sec.android.app.shealth,0,9780,1.6992888,8447.44,638.13,im26HRLwRA,com.sec.android.app.shealth,b50c810e-2f92-4be8-892f-805881251636,1642896000000,
cbfff385-3e0c-43cc-a722-b5f004dd9e9e.binning_data.json,2021-10-23 04:01:18.805,2021-10-23 04:01:18.805,com.sec.android.app.shealth,0,1669,1.205967,1231.11,84.86,im26HRLwRA,com.sec.android.app.shealth,cbfff385-3e0c-43cc-a722-b5f004dd9e9e,1634860800000,
5f8af35d-1a90-44d8-87e5-abe95ddd54a9.binning_data.json,2021-12-08 05:00:02.166,2021-12-08 05:00:02.166,com.sec.android.app.shealth,0,10936,1.4083353,8350.7295,546.69,im26HRLwRA,com.sec.android.app.shealth,5f8af35d-1a90-44d8-87e5-abe95ddd54a9,1638835200000,
901cd92a-b7bc-4984-99fe-8f93f86ac0d2.binning_data.json,2022-03-13 05:00:02.662,2022-03-13 05:00:02.662,com.sec.android.app.shealth,0,4614,1.2748747,3423.83,201.40999,im26HRLwRA,com.sec.android.app.shealth,901cd92a-b7bc-4984-99fe-8f93f86ac0d2,1647043200000,
4456114c-699c-44c7-9b02-000a9f3d98c4.binning_data.json,2021-10-13 04:00:02.137,2021-10-13 04:00:02.137,com.sec.android.app.shealth,0,2498,1.2851517,1854.7899,126.53999,im26HRLwRA,com.sec.android.app.shealth,4456114c-699c-44c7-9b02-000a9f3d98c4,1633996800000,
7b47dc6e-45e6-47e5-8a1d-548560edad2c.binning_data.json,2021-10-23 23:35:01.827,2021-10-23 04:13:18.102,com.sec.android.app.shealth,-2,416,1.2098392,308.26,22.05,VfS0qUERdZ,com.sec.android.app.shealth,7b47dc6e-45e6-47e5-8a1d-548560edad2c,1634947200000,
534c0fad-447e-405f-a67d-70f18b9c0808.binning_data.json,2022-04-25 04:00:01.687,2022-04-25 04:00:01.687,com.sec.android.app.shealth,0,1898,1.226979,1419.96,84.24,im26HRLwRA,com.sec.android.app.shealth,534c0fad-447e-405f-a67d-70f18b9c0808,1650758400000,
126a1856-ec3a-49a3-a1fa-b23e1ac8baff.binning_data.json,2022-01-25 04:09:39.715,2022-01-24 10:58:38.526,com.sec.android.app.shealth,-2,5291,2.1206589,5062.43,401.47,VfS0qUERdZ,com.sec.android.app.shealth,126a1856-ec3a-49a3-a1fa-b23e1ac8baff,1642982400000,
f327c157-e187-45c7-9a62-866c2cfd58e4.binning_data.json,2022-03-14 02:59:31.574,2022-03-13 05:30:20.026,com.sec.android.app.shealth,-2,1415,1.3426429,1067.6699,60.059994,VfS0qUERdZ,com.sec.android.app.shealth,f327c157-e187-45c7-9a62-866c2cfd58e4,1647129600000,
d1685930-1d0d-4fff-b74a-0fc7a73a7155.binning_data.json,2022-04-26 02:05:14.008,2022-04-25 10:42:11.764,com.sec.android.app.shealth,-2,2439,1.1698424,1785.7701,110.289986,VfS0qUERdZ,com.sec.android.app.shealth,d1685930-1d0d-4fff-b74a-0fc7a73a7155,1650844800000,
9151530d-160a-4cc0-9a4b-9b82bd9149eb.binning_data.json,2022-03-14 04:00:01.816,2022-03-14 04:00:01.816,com.sec.android.app.shealth,0,1415,1.3426429,1067.6699,60.059994,im26HRLwRA,com.sec.android.app.shealth,9151530d-160a-4cc0-9a4b-9b82bd9149eb,1647129600000,
562ca4da-0428-4e50-aef1-ba25d4372c18.binning_data.json,2022-01-25 05:00:03.671,2022-01-25 05:00:03.671,com.sec.android.app.shealth,0,5291,2.1206589,5062.43,401.47,im26HRLwRA,com.sec.android.app.shealth,562ca4da-0428-4e50-aef1-ba25d4372c18,1642982400000,
4a2f2925-d91a-471e-8e59-78bc7e2bf7eb.binning_data.json,2021-12-09 04:28:18.779,2021-12-08 11:35:18.502,com.sec.android.app.shealth,-2,4467,1.269724,3314.97,223.03,VfS0qUERdZ,com.sec.android.app.shealth,4a2f2925-d91a-471e-8e59-78bc7e2bf7eb,1638921600000,
a31f1235-fa0c-422f-b7d6-90e996a0ca40.binning_data.json,2021-10-24 04:00:03.025,2021-10-24 04:00:03.025,com.sec.android.app.shealth,0,416,1.2098392,308.26,22.05,im26HRLwRA,com.sec.android.app.shealth,a31f1235-fa0c-422f-b7d6-90e996a0ca40,1634947200000,
9a0084de-be7d-4a79-8d90-3366e892348e.binning_data.json,2022-04-26 04:00:01.764,2022-04-26 04:00:01.764,com.sec.android.app.shealth,0,2439,1.1698424,1785.7701,110.289986,im26HRLwRA,com.sec.android.app.shealth,9a0084de-be7d-4a79-8d90-3366e892348e,1650844800000,
e7c36cbf-c860-49e5-bb83-dcee3178d47c.binning_data.json,2022-01-26 04:42:14.853,2022-01-25 11:11:18.452,com.sec.android.app.shealth,-2,4907,2.1802824,4764.78,380.33,VfS0qUERdZ,com.sec.android.app.shealth,e7c36cbf-c860-49e5-bb83-dcee3178d47c,1643068800000,
85fa39e0-ef4a-41af-8c69-908859fd46dd.binning_data.json,2022-03-15 03:15:17.114,2022-03-14 10:34:44.821,com.sec.android.app.shealth,-2,1476,1.2656101,1085.6901,65.64,VfS0qUERdZ,com.sec.android.app.shealth,85fa39e0-ef4a-41af-8c69-908859fd46dd,1647216000000,
c66157e9-a1de-49c1-b08b-c8125826cb27.binning_data.json,2022-04-27 02:41:18.925,2022-04-26 10:05:20.470,com.sec.android.app.shealth,-2,1759,1.2798901,1297.66,78.18,VfS0qUERdZ,com.sec.android.app.shealth,c66157e9-a1de-49c1-b08b-c8125826cb27,1650931200000,
3267fa77-f2f1-42f7-b165-e6c3a0dbf33a.binning_data.json,2022-03-15 04:00:03.444,2022-03-15 04:00:03.444,com.sec.android.app.shealth,0,1476,1.2656101,1085.6901,65.64,im26HRLwRA,com.sec.android.app.shealth,3267fa77-f2f1-42f7-b165-e6c3a0dbf33a,1647216000000,
58de5862-1b29-43ec-8840-7afddb79d5fc.binning_data.json,2022-04-27 04:00:01.616,2022-04-27 04:00:01.616,com.sec.android.app.shealth,0,1759,1.2798901,1297.66,78.18,im26HRLwRA,com.sec.android.app.shealth,58de5862-1b29-43ec-8840-7afddb79d5fc,1650931200000,
84a503c3-01b0-4c52-9bcf-a4786d31c941.binning_data.json,2021-12-09 05:00:02.758,2021-12-09 05:00:02.758,com.sec.android.app.shealth,0,4467,1.269724,3314.97,223.03,im26HRLwRA,com.sec.android.app.shealth,84a503c3-01b0-4c52-9bcf-a4786d31c941,1638921600000,
d7bc8d0b-3932-4e89-911c-c3ac85cd9dd6.binning_data.json,2022-03-16 04:00:02.984,2022-03-15 10:15:33.064,com.sec.android.app.shealth,-2,2011,1.263934,1490.43,88.009995,VfS0qUERdZ,com.sec.android.app.shealth,d7bc8d0b-3932-4e89-911c-c3ac85cd9dd6,1647302400000,
9343f20b-cc96-40fe-a1ad-f94aa6aa7005.binning_data.json,2022-04-28 03:35:05.117,2022-04-27 09:30:29.163,com.sec.android.app.shealth,-2,9549,1.4142183,7283.4097,405.82996,VfS0qUERdZ,com.sec.android.app.shealth,9343f20b-cc96-40fe-a1ad-f94aa6aa7005,1651017600000,
