com.samsung.shealth.tracker.pedometer_step_count,6212007,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
30355,4,0,55,2022-05-05 12:27:00.000,,,2022-05-05 12:27:58.472,2022-05-05 12:27:58.472,55,1.3888888,42.16,2.25,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 12:28:00.000,b2e5ae9a-2884-4247-81c6-eb975ccd1129,
34627,4,0,66,2022-05-05 12:35:00.000,,,2022-05-05 12:35:59.770,2022-05-05 12:35:59.770,66,1.4722222,50.98,2.77,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 12:36:00.000,9899a800-aaaf-4de6-ae8f-6bc19f08c91f,
60000,4,0,115,2022-05-05 16:16:00.000,,,2022-05-05 16:23:46.033,2022-05-05 16:23:46.033,115,1.4801667,88.81,4.6,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 16:17:00.000,e6f35a22-4f78-44c5-9540-df4ee35c498e,
54312,4,0,73,2022-05-06 12:19:00.000,,,2022-05-06 12:19:59.302,2022-05-06 12:19:05.090,70,0.90550447,49.180016,3.4999979,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 12:20:00.000,4fc1d4c9-f9ae-4b15-be59-0bbb544f8f8f,
14853,4,0,29,2022-05-05 16:27:00.000,,,2022-05-05 16:28:12.958,2022-05-05 16:28:12.958,29,1.5,22.28,1.23,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 16:28:00.000,9b2a50d7-1be8-4b9d-a82b-b23d16fa668b,
35885,4,0,66,2022-05-05 16:34:00.000,,,2022-05-05 16:34:59.600,2022-05-05 16:34:53.827,66,1.3868952,49.769997,2.7899995,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 16:35:00.000,8207421b-6ac2-4f89-9333-66385fdab7ef,
19177,4,0,28,2022-05-05 16:40:00.000,,,2022-05-05 16:40:40.438,2022-05-05 16:40:40.438,28,1.0277777,19.71,1.3,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 16:41:00.000,cf0370f3-496d-4f89-b59a-69a3f96b7905,
33240,4,0,59,2022-05-06 12:29:00.000,,,2022-05-06 12:34:38.272,2022-05-06 12:34:38.272,59,1.3333334,44.32,2.44,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 12:30:00.000,dc1791fd-bcd9-4ffa-ba70-8966bc11f4ec,
29532,4,0,53,2022-05-05 16:46:00.000,,,2022-05-05 16:55:00.514,2022-05-05 16:55:00.514,60,1.5555556,45.94,2.5,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 16:47:00.000,b80ad8d7-40ae-46d5-a204-9f7e83b66cc3,
4588,4,0,9,2022-05-06 13:08:00.000,,,2022-05-06 13:08:50.737,2022-05-06 13:08:50.737,9,1.5277778,7.01,0.36,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 13:09:00.000,d75a7ed6-46f4-4a79-805b-ebee82b6957b,
22140,4,0,38,2022-05-05 19:59:00.000,,,2022-05-05 20:10:14.231,2022-05-05 20:10:14.231,38,1.2777778,28.29,1.66,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 20:00:00.000,e883d086-4df9-4a9a-b4c8-11b016f572f4,
18292,4,0,32,2022-05-06 13:40:00.000,,,2022-05-06 13:42:57.323,2022-05-06 13:42:57.323,32,1.3333334,24.39,1.34,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 13:41:00.000,c4fdd821-a076-4fb6-b534-1fdcd941b491,
16793,4,0,28,2022-05-05 22:06:00.000,,,2022-05-05 22:07:08.581,2022-05-05 22:06:41.919,28,1.2344229,20.730001,1.19,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 22:07:00.000,196c7f20-ba7a-4a04-b56b-d7e8769dd2dc,
10000,4,0,18,2022-05-06 14:28:00.000,,,2022-05-06 14:35:00.546,2022-05-06 14:35:00.546,18,1.3888888,13.89,0.75,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 14:29:00.000,ecbe8b15-0c55-4029-bd20-59b5b8628006,
31006,4,0,60,2022-05-05 22:13:00.000,,,2022-05-05 22:15:00.860,2022-05-05 22:15:00.860,60,1.5,46.51,2.4,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 22:14:00.000,f376afc7-023e-402d-ad4f-84147e3aa1fa,
60000,4,0,107,2022-05-05 16:15:00.000,,,2022-05-05 16:23:45.686,2022-05-05 16:15:12.163,107,1.352,81.12,4.2799997,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 16:16:00.000,0dcec35a-67a9-4e59-8133-92c73ced8b79,
1623,4,0,3,2022-05-05 16:23:00.000,,,2022-05-05 16:23:46.228,2022-05-05 16:23:46.228,3,1.4166666,2.3,0.12,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 16:24:00.000,b8519645-2e62-45f1-87e7-dac8f0e6afec,
1239,4,0,2,2022-05-05 16:32:00.000,,,2022-05-05 16:32:27.538,2022-05-05 16:32:27.538,2,1.1944444,1.48,0.08,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 16:33:00.000,8b856491-05fd-4ce1-b0fd-bc0d5a1c84ba,
12367,4,0,22,2022-05-05 12:59:00.000,,,2022-05-05 13:05:32.154,2022-05-05 13:05:32.154,22,1.3333334,16.49,0.91,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 13:00:00.000,f922dce5-971a-458b-8486-4bf7973b2ef8,
55961,4,0,91,2022-05-05 16:39:00.000,,,2022-05-05 16:40:40.395,2022-05-05 16:39:00.448,91,1.1997619,67.13999,3.9499989,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 16:40:00.000,504e2205-56d1-4afe-aa9d-1da2a61ab781,
4238,4,0,7,2022-05-05 13:05:00.000,,,2022-05-05 13:13:21.307,2022-05-05 13:13:21.307,7,1.2222222,5.18,0.32,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 13:06:00.000,fb93437a-4516-497a-a3c8-8e4c40a4a8b8,
55917,4,0,110,2022-05-05 16:45:00.000,,,2022-05-05 16:55:00.474,2022-05-05 16:55:00.474,110,1.5277778,85.43,4.44,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 16:46:00.000,a61216de-77ca-4f09-a8b5-9877a36a434c,
12254,4,0,22,2022-05-05 19:58:00.000,,,2022-05-05 20:10:14.171,2022-05-05 20:10:14.171,22,1.3888888,17.02,0.94,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 19:59:00.000,b3e1bc0e-9a7b-4f9b-825d-10af087a3e8f,
54374,4,0,106,2022-05-05 22:19:00.000,,,2022-05-05 22:19:56.188,2022-05-05 22:19:15.985,106,1.5122992,82.22993,4.2399974,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 22:20:00.000,0acfaf1c-e58d-4017-9a33-4450bb762bba,
26358,4,0,52,2022-05-05 22:05:00.000,,,2022-05-05 22:06:11.468,2022-05-05 22:06:11.468,52,1.5277778,40.27,2.17,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 22:06:00.000,d2c7e3e6-ac8f-4215-b88b-4fb013dbabe4,
3952,4,0,7,2022-05-06 16:19:00.000,,,2022-05-06 16:25:49.460,2022-05-06 16:25:49.460,7,1.3333334,5.27,0.31,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 16:20:00.000,d70201b7-1898-410d-bf9d-54a8e9573838,
22621,4,0,38,2022-05-05 13:13:00.000,,,2022-05-05 13:13:59.829,2022-05-05 13:13:21.564,38,1.2726852,28.789999,1.6499999,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 13:14:00.000,b411e187-7000-4f06-a4e4-881064a9dec4,
17281,4,0,27,2022-05-06 22:05:00.000,,,2022-05-06 22:15:01.440,2022-05-06 22:05:40.779,27,1.15091,19.89,1.1600001,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 22:06:00.000,e3778946-093c-411c-8866-c292eb7c1a2e,
50121,4,0,96,2022-05-06 23:03:00.000,,,2022-05-06 23:04:06.441,2022-05-06 23:04:06.441,96,1.4722222,73.79,3.98,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 23:04:00.000,8b71519d-7fb0-4230-ade0-5f0da4759899,
19545,4,0,36,2022-05-05 22:56:00.000,,,2022-05-05 23:03:57.107,2022-05-05 23:03:57.107,36,1.4166666,27.69,1.5,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 22:57:00.000,4238b7ef-4da7-4c47-8716-ce881111e03b,
12273,4,0,24,2022-05-06 23:09:00.000,,,2022-05-06 23:15:01.560,2022-05-06 23:15:01.560,24,1.4722222,18.07,1.04,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 23:10:00.000,4d6127f7-9ed4-4b50-b692-da765cda8f56,
10382,4,0,16,2022-05-05 23:14:00.000,,,2022-05-05 23:14:09.905,2022-05-05 23:14:06.802,16,1.1056587,11.48,0.70000005,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 23:15:00.000,ab161bfb-b702-4a6b-b118-b8a9ae42b34f,
35134,4,0,66,2022-05-05 13:21:00.000,,,2022-05-05 13:35:01.903,2022-05-05 13:35:01.903,66,1.4444444,50.75,2.67,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 13:22:00.000,b1ff6761-3bd1-404d-abcd-76c0c9c9df7f,
12987,4,0,25,2022-05-06 23:17:00.000,,,2022-05-06 23:35:01.671,2022-05-06 23:35:01.671,25,1.4444444,18.76,1.12,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 23:18:00.000,8ffd9a39-1e5e-465b-a2f4-839e4aabb058,
19590,4,0,32,2022-05-05 23:24:00.000,,,2022-05-05 23:26:31.948,2022-05-05 23:26:31.948,32,1.1944444,23.4,1.42,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 23:25:00.000,8bfd8d0d-b20d-4678-b1a4-4fede5cc4ac1,
26878,4,0,54,2022-05-05 22:11:00.000,,,2022-05-05 22:11:27.615,2022-05-05 22:11:00.259,54,1.5763612,42.370018,2.1999993,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 22:12:00.000,55feda30-eefe-48d5-b917-3e036bf63781,
44353,4,0,86,2022-05-05 14:32:00.000,,,2022-05-05 14:35:02.004,2022-05-05 14:35:02.004,86,1.5,66.53,3.48,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 14:33:00.000,7dcf1b30-881f-41b0-9a2f-ee26e9578527,
5188,4,0,9,2022-05-06 11:29:00.000,,,2022-05-06 11:31:54.245,2022-05-06 11:31:54.245,9,1.2777778,6.63,0.4,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 11:30:00.000,6aab60e6-1f30-4daa-a60e-ef09fef7aa23,
53355,4,0,94,2022-05-05 22:18:00.000,,,2022-05-05 22:19:15.921,2022-05-05 22:19:15.921,112,1.5833334,84.48,5.07,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 22:19:00.000,3d9a914f-28a9-4468-87db-f0a8949891f0,
23949,4,0,51,2022-05-05 15:16:00.000,,,2022-05-05 15:35:02.324,2022-05-05 15:35:02.324,47,1.5277778,36.59,1.94,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 15:17:00.000,f8b9bb07-d30f-4483-999e-4a416effef7a,
21211,4,0,28,2022-05-06 12:21:00.000,,,2022-05-06 12:21:20.686,2022-05-06 12:21:00.763,28,0.9277963,19.679996,1.3999999,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 12:22:00.000,98d608ba-755b-47f6-a2f8-925d3cbdc3dd,
16193,4,0,31,2022-05-05 22:25:00.000,,,2022-05-05 22:25:39.573,2022-05-05 22:25:39.573,31,1.4722222,23.84,1.27,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 22:26:00.000,50e88522-05a7-4369-bc5f-eee3acf47767,
60000,4,0,111,2022-05-05 16:04:00.000,,,2022-05-05 16:15:02.421,2022-05-05 16:15:02.421,111,1.4065,84.39,4.47,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 16:05:00.000,b4ea9f83-8ddb-4d7d-a2d3-3bf8f5e317b4,
32072,4,0,54,2022-05-06 12:32:00.000,,,2022-05-06 12:34:38.317,2022-05-06 12:34:38.317,54,1.25,40.09,2.39,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 12:33:00.000,cbf7b942-4752-4405-be53-b4573816574c,
5527,4,0,10,2022-05-05 23:04:00.000,,,2022-05-05 23:04:29.049,2022-05-05 23:04:29.049,10,1.3333334,7.37,0.44,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 23:05:00.000,8c677d1f-9459-45a2-882c-1e280bdfdb33,
18520,4,0,23,2022-05-06 13:21:00.000,,,2022-05-06 13:25:46.367,2022-05-06 13:25:46.367,35,1.3055556,24.18,1.44,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 13:22:00.000,c3d91b71-c9d7-47ea-bfaa-911ed8207b7a,
13353,4,0,22,2022-05-05 23:23:00.000,,,2022-05-05 23:26:31.897,2022-05-05 23:26:31.897,22,1.1944444,15.95,0.99,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 23:24:00.000,40c7a65d-b70e-40c7-949a-c69cc19925e9,
19044,4,0,30,2022-05-05 16:10:00.000,,,2022-05-05 16:15:12.004,2022-05-05 16:15:12.004,29,1.1111112,21.16,1.37,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 16:11:00.000,dd42c774-2b69-4165-be75-d9186b1119e4,
27806,4,0,47,2022-05-06 10:50:00.000,,,2022-05-06 10:50:55.093,2022-05-06 10:50:55.093,47,1.2777778,35.53,2.08,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 10:51:00.000,c413eb74-8794-4a60-a33b-8392fbee13f0,
60000,4,0,79,2022-05-06 12:20:00.000,,,2022-05-06 12:20:59.969,2022-05-06 12:20:00.137,79,0.9226673,55.36004,3.9499974,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 12:21:00.000,48262013-6e2f-4daf-b6d8-7b557d213a64,
16309,4,0,28,2022-05-06 12:31:00.000,,,2022-05-06 12:34:38.295,2022-05-06 12:34:38.295,28,1.2777778,20.84,1.23,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 12:32:00.000,a0ec77b7-69b6-4527-b5b5-892d72472675,
12053,4,0,24,2022-05-06 23:25:00.000,,,2022-05-06 23:35:02.123,2022-05-06 23:35:02.123,24,1.5555556,18.75,0.96,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 23:26:00.000,b3f7d2fd-e8f2-449a-8a1e-d7000c77cd18,
59298,4,0,113,2022-05-05 16:17:00.000,,,2022-05-05 16:23:46.092,2022-05-05 16:23:46.092,113,1.4722222,87.3,4.52,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 16:18:00.000,b2a126d6-e8bc-4f33-8ed6-babea23bfd4f,
44512,4,0,74,2022-05-06 23:36:00.000,,,2022-05-06 23:39:10.565,2022-05-06 23:39:10.565,74,1.25,55.64,3.07,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 23:37:00.000,f44b55a7-996b-4c45-8e72-f742360de405,
28531,4,0,49,2022-05-07 00:06:00.000,,,2022-05-07 00:06:54.694,2022-05-07 00:06:36.944,57,1.4142118,40.35,2.2999997,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-07 00:07:00.000,e794c089-6de4-4ea6-9073-8f1eca4ac005,
533,4,0,1,2022-05-07 01:07:00.000,,,2022-05-07 01:07:02.330,2022-05-07 01:07:02.330,1,1.4444445,0.77,0.04,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-07 01:08:00.000,9dc849d5-eaae-4736-b187-060950573e56,
4372,4,0,7,2022-05-07 01:23:00.000,,,2022-05-07 01:25:10.787,2022-05-07 01:25:10.787,7,1.1388888,4.98,0.32,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-07 01:24:00.000,89261089-2774-49ce-897e-e2fb7590d9e5,
9465,4,0,17,2022-05-06 13:42:00.000,,,2022-05-06 13:42:57.363,2022-05-06 13:42:57.363,17,1.3333334,12.62,0.77,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 13:43:00.000,da1563a5-ff36-4e9f-b49a-4e29ae94ea90,
23776,4,0,41,2022-05-07 01:30:00.000,,,2022-05-07 01:31:40.312,2022-05-07 01:30:31.903,41,1.2958174,30.810001,1.6800001,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-07 01:31:00.000,bc929364-062f-40a0-a207-a551e2ce03ce,
18380,4,0,26,2022-05-07 04:04:00.000,,,2022-05-07 04:06:36.217,2022-05-07 04:06:36.217,25,0.9722222,17.87,1.22,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-07 04:05:00.000,d080f7b3-e3b5-4fcb-8081-2cab64774e58,
40172,4,0,58,2022-05-07 04:23:00.000,,,2022-05-07 04:23:59.134,2022-05-07 04:23:45.427,58,1.0424916,41.88,2.7199993,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-07 04:24:00.000,e97856db-0253-4b71-abf1-6cec4442e6e2,
11193,4,0,12,2022-05-06 16:06:00.000,,,2022-05-06 16:15:00.849,2022-05-06 16:15:00.849,23,1.1944444,13.37,0.98,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 16:07:00.000,49a7d174-8a43-436a-aa91-95c1abf66d98,
13100,4,0,20,2022-05-06 19:26:00.000,,,2022-05-06 19:27:59.935,2022-05-06 19:27:59.935,20,1.1388888,14.92,0.92,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 19:27:00.000,6b0724b0-bd7c-40c7-a5c9-346ebe315668,
533,4,0,1,2022-05-05 16:28:00.000,,,2022-05-05 16:28:12.979,2022-05-05 16:28:12.979,1,1.4444445,0.77,0.04,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 16:29:00.000,b8dfce39-91ad-41db-be3d-dcd4bef33d8e,
26153,4,0,42,2022-05-05 16:35:00.000,,,2022-05-05 16:36:22.982,2022-05-05 16:35:00.086,43,1.2224209,31.969995,1.8599994,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 16:36:00.000,73d7e9c1-eca6-4512-aac7-e99da8e838d9,
5604,4,0,8,2022-05-05 16:41:00.000,,,2022-05-05 16:55:00.280,2022-05-05 16:55:00.280,8,1.0277777,5.76,0.37,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 16:42:00.000,301f8a14-c311-4265-9659-1a754aa733ee,
16974,4,0,33,2022-05-05 16:48:00.000,,,2022-05-05 16:55:00.554,2022-05-05 16:55:00.554,33,1.4722223,24.99,1.46,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 16:49:00.000,5cb965c2-e41d-44a3-8ea6-8e2a41b38bf4,
14939,4,0,27,2022-05-06 13:20:00.000,,,2022-05-06 13:25:46.354,2022-05-06 13:25:46.354,27,1.3333334,19.92,1.17,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 13:21:00.000,bc6a6b72-2192-4bb3-b008-466893a11c89,
15026,4,0,18,2022-05-06 13:41:00.000,,,2022-05-06 13:42:57.349,2022-05-06 13:42:57.349,27,1.2777778,19.2,1.42,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 13:42:00.000,a0caa172-c86e-4189-a61a-e10b29c1614c,
17180,4,0,25,2022-05-06 16:05:00.000,,,2022-05-06 16:15:00.803,2022-05-06 16:15:00.803,30,1.3055556,22.43,1.3,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 16:06:00.000,f21d8fcc-c747-40b6-8705-968c672a46c9,
10875,4,0,16,2022-05-06 16:23:00.000,,,2022-05-06 16:25:49.471,2022-05-06 16:25:49.471,16,1.0555556,11.48,0.74,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 16:24:00.000,5960bece-aa59-4359-88d8-ca3c19e32f01,
15456,4,0,26,2022-05-06 22:15:00.000,,,2022-05-06 22:16:56.986,2022-05-06 22:16:56.986,26,1.25,19.32,1.09,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 22:16:00.000,ea097bfe-f614-46d9-a6cb-6e134643e443,
4662,4,0,7,2022-05-06 22:16:00.000,,,2022-05-06 22:16:57.021,2022-05-06 22:16:57.021,7,1.111111,5.18,0.31,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 22:17:00.000,aeb66581-092a-41d0-88f8-c2325d85308d,
48789,4,0,84,2022-05-06 23:04:00.000,,,2022-05-06 23:15:01.359,2022-05-06 23:04:06.461,84,1.2886004,62.87,3.48,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 23:05:00.000,464247cb-1f48-4995-9e47-bd1364d207a3,
34949,4,0,62,2022-05-06 23:05:00.000,,,2022-05-06 23:15:01.415,2022-05-06 23:15:01.415,62,1.3333334,46.6,2.77,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 23:06:00.000,fcd5ff02-bff7-490e-80f3-d8325cfd7108,
1021,4,0,2,2022-05-06 23:10:00.000,,,2022-05-06 23:15:07.561,2022-05-06 23:15:07.561,2,1.5277778,1.56,0.08,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 23:11:00.000,6f5dd986-0467-4e6b-8a9f-495faa7d185a,
11571,4,0,23,2022-05-06 23:19:00.000,,,2022-05-06 23:35:01.702,2022-05-06 23:35:01.702,23,1.5555556,18.0,0.99,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 23:20:00.000,7cea409f-dd17-4991-948f-1619ace3343f,
43609,4,0,81,2022-05-05 20:01:00.000,,,2022-05-05 20:10:14.308,2022-05-05 20:10:14.308,81,1.4166666,61.78,3.42,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 20:02:00.000,9748f58d-bf91-4263-8108-7d6669cc0ac8,
6828,4,0,12,2022-05-07 05:01:00.000,,,2022-05-07 05:01:41.768,2022-05-07 05:01:37.060,12,1.3444138,9.18,0.51,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-07 05:02:00.000,41ebb416-c413-44bc-a697-f987f3e3a99d,
11862,4,0,19,2022-05-06 23:11:00.000,,,2022-05-06 23:15:07.594,2022-05-06 23:15:07.594,19,1.1666666,13.84,0.86,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 23:12:00.000,8db1e437-fd10-4263-a8ae-d5f8e03fe733,
32107,4,0,59,2022-05-05 22:07:00.000,,,2022-05-05 22:07:59.826,2022-05-05 22:07:08.660,59,1.4040495,45.080006,2.389999,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 22:08:00.000,fbc65395-9d58-443a-bb65-e03e590df755,
4680,4,0,8,2022-05-07 12:58:00.000,,,2022-05-07 13:02:44.382,2022-05-07 13:02:44.382,8,1.3055556,6.11,0.35,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-07 12:59:00.000,f1a2655d-c6eb-4c98-83b1-8d0b489018ef,
21585,4,0,39,2022-05-06 23:27:00.000,,,2022-05-06 23:35:02.154,2022-05-06 23:35:02.154,39,1.3333334,28.78,1.66,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 23:28:00.000,fb7007cb-891e-41c9-9ba7-4760158ea24d,
48392,4,0,81,2022-05-06 23:37:00.000,,,2022-05-06 23:39:10.597,2022-05-06 23:39:10.597,81,1.25,60.49,3.37,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 23:38:00.000,12c2636d-6774-49ec-93e7-1e70c9eae715,
29718,4,0,46,2022-05-07 13:13:00.000,,,2022-05-07 13:14:23.336,2022-05-07 13:14:23.336,54,1.3611112,40.45,2.37,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-07 13:14:00.000,f2c0123d-d9e4-428b-ab7e-ae1e7b07a9b3,
55178,4,0,119,2022-05-05 22:14:00.000,,,2022-05-05 22:15:00.919,2022-05-05 22:15:00.919,119,1.7222222,95.03,4.76,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 22:15:00.000,8c7d19fc-521c-4929-aee4-309123d5a98d,
5822,4,0,11,2022-05-06 23:20:00.000,,,2022-05-06 23:35:01.732,2022-05-06 23:35:01.732,11,1.4444444,8.41,0.47,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 23:21:00.000,d4f6cb8a-dde3-4300-a804-38d1726f1fe5,
5166,4,0,8,2022-05-07 00:15:00.000,,,2022-05-07 00:18:04.108,2022-05-07 00:18:04.108,8,1.111111,5.74,0.37,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-07 00:16:00.000,27d42894-c886-4d93-989f-6e86cf6709a6,
52506,4,0,80,2022-05-05 22:20:00.000,,,2022-05-05 22:21:07.532,2022-05-05 22:21:07.532,80,1.1111112,58.34,3.7,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 22:21:00.000,615b9321-ac7e-4b98-bbfe-c6fad057a754,
31393,4,0,57,2022-05-06 23:28:00.000,,,2022-05-06 23:35:02.185,2022-05-06 23:35:02.185,57,1.3611112,42.73,2.48,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-06 23:29:00.000,59db978e-b363-4c93-825d-21446506ad9f,
50765,4,0,108,2022-05-05 22:57:00.000,,,2022-05-05 23:03:57.189,2022-05-05 23:03:57.189,108,1.6944444,86.02,4.32,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-05 22:58:00.000,532525a9-e1a9-4f50-9ec3-2ab8252037dc,
21514,4,0,37,2022-05-07 01:18:00.000,,,2022-05-07 01:18:59.658,2022-05-07 01:18:38.757,37,1.287026,27.689999,1.54,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-07 01:19:00.000,f44ca73b-b6f5-496b-8d31-41b833662aaf,
14494,4,0,23,2022-05-07 15:36:00.000,,,2022-05-07 15:38:52.399,2022-05-07 15:38:52.399,23,1.1666666,16.91,1.03,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-07 15:37:00.000,fed32c9b-87ce-49d9-aa7e-ba0574f074a6,
12248,4,0,20,2022-05-07 19:35:00.000,,,2022-05-07 19:39:20.844,2022-05-07 19:39:20.844,20,1.25,15.31,0.85,UTC-0400,im26HRLwRA,com.sec.android.app.shealth,2022-05-07 19:36:00.000,cc0781d6-0d75-46db-9e11-904ce641497f,
